"Key","SourceString","Context","VariableDescription","Type","Tag"
"Power/PowerStorage/Info/ChargeStoredMax/Pattern","<Charge>{StoredCharge}/{MaxStoredCharge}</> MWh","","{StoredCharge} = number
{MaxStoredCharge} = number","UI","#interface
#power
#storage"
"Power/PowerStorage/Info/Charged","Fully Charged","","","UI","#interface
#power
#storage"
"Power/PowerStorage/Info/DiscargeRate","Discharge Rate","","","UI","#interface
#power
#storage"
"Power/PowerStorage/Info/DiscargeRate/Pattern","<Discharge>{ChargeRate}</> MW","","{ChargeRate} = number, discharge rate in this case","UI","#interface
#power
#storage"
"Power/PowerStorage/Info/DischargeStoredMax/Pattern","<Discharge>{StoredCharge}/{MaxStoredCharge}</> MWh","","{StoredCharge} = number
{MaxStoredCharge} = number","UI","#interface
#power
#storage"
"Power/PowerStorage/Info/IdleRate/Pattern","<Idle>{ChargeRate}</> MW","","{ChargeRate} = number","UI","#interface
#power
#storage"
"Power/PowerStorage/Info/IdleStoredMax/Pattern","<Idle>{StoredCharge}/{MaxStoredCharge}</> MWh","","{StoredCharge} = number
{MaxStoredCharge} = number","UI","#interface
#power
#storage"
"Power/PowerStorage/Info/StoredCharge","Stored Charge","","","UI","#interface
#power
#storage"
"Power/PowerStorage/Info/TimeUntilEmpty","Time until Empty","","","UI","#interface
#power
#storage"
"Power/PowerStorage/Info/TimeUntilFull","Time until Full","","","UI","#interface
#power
#storage"
"Power/PowerStorage/LookAtDescription/Configure/Pattern","Press {Use} to configure {Name}","","{Use} = text, key name
{Name} =  text, localized building name (Power Storage)","UI","#interface
#power
#storage"
"Power/PowerSwitch/GridA","Power Grid A","","","UI","#interface
#power"
"Power/PowerSwitch/GridB","Power Grid B","","","UI","#interface
#power"
"Power/PowerSwitch/LookAtDescription/Configure/Pattern","Press {Use} to configure {DisplayName}","","{Use} = text, key name
{Name} =  text, localized building name (Power Switch)","UI","#interface
#power"
"Power/PowerSwitch/Priority/Group/Off","Off","Power Switch screen","","UI","#interface
#power"
"Power/PowerSwitch/Priority/Group/On","On","Power Switch screen","","UI","#interface
#power"
"Power/PowerSwitch/Priority/Group/Pattern","Priority Group {Index}","Power Switch screen","{Index} = number, priority group number","UI","#interface
#power"
"Power/PowerSwitch/Priority/Group/Undefined","Undefined","Power Switch screen","","UI","#interface
#power"
"Power/PowerSwitch/Priority/Group/Undefined/UnnamedSwitchToggle","Unnamed Switch","Power Switch screen","","UI","#interface
#power"
"Power/PowerSwitch/Priority/LogoText","Prioritized Automatic Circuit Break System","Power Switch screen","","UI","#interface
#power"
"Power/PowerSwitch/Priority/Tab/CircuitBreakPriority","Circuit Break Priority","Power Switch screen","","UI","#interface
#power"
"Power/PowerSwitch/SignModule/LogoText","SIGN MODULE","Power Switch screen","","UI","#interface
#power"
"Power/PowerSwitch/SignModule/Name/Off","Off","Power Switch screen","","UI","#interface
#power"
"Power/PowerSwitch/SignModule/Name/On","On","Power Switch screen","","UI","#interface
Power Switch"
"Power/PowerSwitch/SignModule/Name/TextBoxHint","Enter name here...","Power Switch screen","","UI","#interface
#power"
"Power/PowerSwitch/Status/Off","Power Switch Is Off","Power Switch screen","","UI","#interface
#power"
"ProjectAssembly/Presentations/1/1/Subheader","PHASE 1: Distribution Platform","","","UI",""
"ProjectAssembly/Presentations/1/2/Subheader","New Exciting Features in TIERS 3 & 4!","","","UI",""
"ProjectAssembly/Presentations/1/2/Texts/0","Automated Power","","","UI",""
"ProjectAssembly/Presentations/1/2/Texts/1","Steel Production","","","UI",""
"ProjectAssembly/Presentations/1/2/Texts/2","Personnel Transportation","","","UI",""
"ProjectAssembly/Presentations/1/2/Texts/3","And many more!","","","UI",""
"ProjectAssembly/Presentations/1/3/Subheader","Get ready for Phase 2: Construction Dock!","","","UI",""
"ProjectAssembly/Presentations/2/1/Subheader","PHASE 2: Construction Dock","","","UI",""
"ProjectAssembly/Presentations/2/2/Subheader","New Exciting Features in TIERS 5 & 6!","","","UI",""
"ProjectAssembly/Presentations/2/2/Texts/0","Oil Production","","","UI",""
"ProjectAssembly/Presentations/2/2/Texts/1","Railway Transportation","","","UI",""
"ProjectAssembly/Presentations/2/2/Texts/2","Jetpack","","","UI",""
"ProjectAssembly/Presentations/2/3/Subheader","Get ready for Phase 3: Main Body!","","","UI",""
"ProjectAssembly/Presentations/26","Even a monkey could do it!","","","UI",""
"ProjectAssembly/Presentations/27","PHASE 4: Propulsion Systems","","","UI",""
"ProjectAssembly/Presentations/28","Complicated thing","","","UI",""
"ProjectAssembly/Presentations/29","Don't ask","","","UI",""
"ProjectAssembly/Presentations/3/1/Subheader","PHASE 3: Main Body","","","UI",""
"ProjectAssembly/Presentations/3/2/Subheader","Look in the HUB","","","UI",""
"ProjectAssembly/Presentations/3/2/Texts/0","Aluminium Production","","","UI",""
"ProjectAssembly/Presentations/3/2/Texts/1","Hoverpack","","","UI",""
"ProjectAssembly/Presentations/3/2/Texts/2","Aerial Transportation","","","UI",""
"ProjectAssembly/Presentations/3/2/Texts/3","Nuclear Power","","","UI",""
"ProjectAssembly/Presentations/3/3/Content/0/Content","Success is the only option for FICSIT pioneers!","","","UI",""
"ProjectAssembly/Presentations/3/3/Content/0/aHeader","Saving the Day","","","UI",""
"ProjectAssembly/Presentations/3/3/Content/1/Content","Optimize them or don't use them at all!","","","UI",""
"ProjectAssembly/Presentations/3/3/Content/1/aHeader","Pipe Throughput","","","UI",""
"ProjectAssembly/Presentations/3/3/Content/2/Content","When in a FICSIT zone, you should be available for the entire local diurnal course!","","","UI",""
"ProjectAssembly/Presentations/3/3/Content/2/aHeader","Work Time","","","UI",""
"ProjectAssembly/Presentations/30","You wouldn't get it","","","UI",""
"ProjectAssembly/Presentations/31","Don't bother trying","","","UI",""
"ProjectAssembly/Presentations/32","New Exciting Features in TIER 9!!","","","UI",""
"ProjectAssembly/Presentations/33","Don't waste time!","","","UI",""
"ProjectAssembly/Presentations/34","Keep producing the parts you need!","","","UI",""
"ProjectAssembly/Presentations/35","Plan Ahead!","","","UI",""
"ProjectAssembly/Presentations/36","Any moment not producing is time for planning further expansion!","","","UI",""
"ProjectAssembly/Presentations/37","Stay Alert!","","","UI",""
"ProjectAssembly/Presentations/38","Don't delay the production of Project Parts!","","","UI",""
"ProjectAssembly/Presentations/39","JOIN YOUR FELLOW PIONEERS!","","","UI",""
"ProjectAssembly/Presentations/40","Become AVERAGE or BETTER!","","","UI",""
"ProjectAssembly/Presentations/41","Get ready for Phase 5: Assembly","","","UI",""
"ProjectAssembly/Presentations/42","Think!","","","UI",""
"ProjectAssembly/Presentations/43","Think deeply about the importance of this moment.","","","UI",""
"ProjectAssembly/Presentations/44","Consider!","","","UI",""
"ProjectAssembly/Presentations/45","You have never been more important.","","","UI",""
"ProjectAssembly/Presentations/46","TIME TO CONTEMPLATE","","","UI",""
"ProjectAssembly/Presentations/47","Your LAST delivery!","","","UI",""
"ProjectAssembly/Presentations/48","Automated construction","","","UI",""
"ProjectAssembly/Presentations/49","DO NOT interfere while Project Assembly finalizes construction!","","","UI",""
"ProjectAssembly/Presentations/50","Listen!","","","UI",""
"ProjectAssembly/Presentations/51","Follow instructions when given! DO NOT do anything else!","","","UI",""
"ProjectAssembly/Presentations/52","THE END","","","UI",""
"ProjectAssembly/Presentations/53","The DAY will soon be SAVED!","","","UI",""
"ProjectAssembly/Presentations/Motivational/Header","UPCOMING MILESTONES!","","","UI",""
"ProjectAssembly/Presentations/NextObjective/Header","NEXT OBJECTIVE!","","","UI",""
"ProjectAssembly/Presentations/NextObjective/YouCanDoItText","You can do it!","","","UI",""
"ProjectAssembly/Presentations/ShipmentReady/Header","SHIPMENT READY!","","","UI",""
"ProjectAssembly/Presentations/ShipmentReady/ReadyToSendText","Ready to send and
begin construction!","","","UI",""
"ProjectAssembly/Presentations/Upcoming/Header","UPCOMING MILESTONES!","","","UI",""
"RadarTower/Found/Fauna","Fauna found in area:","","","UI","#buildable
#interface"
"RadarTower/Found/Flora","Flora found in area:","","","UI","#buildable
#interface"
"RadarTower/Found/NoSignals","No signals found in area.","","","UI","#buildable
#interface"
"RadarTower/Found/WeakSignals","Weak signals found in area:","","","UI","#buildable
#interface"
"RadarTower/Name/Label","Radar Tower Name","","","UI","#buildable
#interface"
"RadarTower/Name/Pattern","Radar Tower: {Name}","","{Name} = text, this radar tower name","UI","#buildable
#interface"
"RadarTower/Name/TextBoxHint","Enter name here...","","","UI","#buildable
#interface"
"RadarTower/ZoomX/Pattern","{Zoom}x","","{Zoom} = number, map magnification","UI",""
"ResourceExtractor/Info/Miner","Miner","","","UI","#interface
#buildable
#resource"
"ResourceExtractor/Info/Output/Label","OUTPUT","","","UI","#interface
#buildable
#resource"
"ResourceExtractor/MapText/Output","Output:","Part of the information window shown on the map for this type of object","","UI","#interface
#buildable
#resource"
"ResourceExtractor/MapText/Stats","Extractor Stats:","Part of the information window shown on the map for this type of object","","UI","#interface
#buildable
#resource"
"ResourceExtractor/Warnings/Paused","PAUSED","Information window shown on the map for this type of object","","UI","#interface
#buildable
#resource"
"Schematics/Progression/FreighterReEntry/Body","Milestone exchange concluded. FICSIT Freighter re-entry complete.","","","UI","#schematics"
"Schematics/Progression/FreighterReEntry/aTitle","Freighter re-entry","","","UI","#schematics"
"Shared/IndicatorPanel/Caution","Caution","","","UI","#interface
Indicator Panel"
"Shared/IndicatorPanel/Error","Error","","","UI","#interface
Indicator Panel"
"Shared/IndicatorPanel/Off","Off","","","UI","#interface
Indicator Panel"
"Shared/IndicatorPanel/Operational","Operational","","","UI","#interface
Indicator Panel"
"Shared/IndicatorPanel/Overclocked","Overclocked","","","UI","#interface
Indicator Panel"
"Shared/InputParts/AddItem","+ Add Item","","","UI","#interface
#input"
"Shared/Keybindings/SelectRecipe","Select Recipe","","","UI","#interface
#common
#manufacturing"
"Shared/Overclock/Alien/Multiplier/Label","MULTIPLIER","","","UI","interface
#overclocking
#alien"
"Shared/Overclock/Alien/OutputMultiplier/Label","Output Multiplier:","","","UI","interface
#overclocking
#alien"
"Shared/Overclock/ClockSpeed/0","0%","","","UI","#interface
#common
overclock"
"Shared/Overclock/ClockSpeed/100","100%","","","UI","#interface
#common
overclock"
"Shared/Overclock/ClockSpeed/150","150%","","","UI","#interface
#common
overclock"
"Shared/Overclock/ClockSpeed/200","200%","","","UI","#interface
#common
overclock"
"Shared/Overclock/ClockSpeed/250","250%","","","UI","#interface
#common
overclock"
"Shared/Overclock/ClockSpeed/Label","Clock Speed:","","","UI","#interface
#common
overclock"
"Shared/Overclock/ClockSpeed/PerMin","per min","","","UI","#interface
#common
overclock"
"Shared/Overclock/Overclock/Label","OVERCLOCK","","","UI","#interface
#common
overclock"
"Shared/Overclock/Percent","<White12Reg>Overclocking Percent:</>","","","UI",""
"Shared/Overclock/TargetProductionRate","Target production rate:","","","UI","#interface
#common
overclock"
"Shared/Overclock/TargetRate","<White12Reg>Overclocking Target Rate:</>","","","UI",""
"Shared/Overclock/TargetRate/Pattern","{amount} per min","","{amount} = number, overclock target rate","UI",""
"Shared/ProductionDisplay/Module/CycleTime/Pattern","{CycleTime} sec","","{CycleTime} = number, cycle duration","UI","#interface"
"Shared/ProductionDisplay/Module/InputOutput/Name/Pattern","{Amount}{Suffix} {Name}","","{Amount} = number
{Suffix} = text, suffix/units, can be empty
{Name} = item name","UI","#interface
Production Display"
"Shared/ProductionDisplay/Module/InputOutput/PerMinStat/Pattern","{value}{suffix}","","{value} = number
{suffix} = text, suffix/units, can be empty","UI","#interface
Production Display"
"Shared/ProductionDisplay/Module/InputOutput/Status/Invalid","Invalid","","","UI","#interface
Production Display"
"Shared/ProductionDisplay/Module/Power/Pattern","{Power} MW","","{Power} = number, amount of power","UI","#interface"
"Shared/ProductionDisplay/Module/ProductionPercentage/Pattern","{ProductionText} - {Percent}","","{ProductionText} = text, production status
{Percent} = text, percentage","UI","#interface
Production Display"
"Shared/ProductionDisplay/Module/Status/BurningFuel","Burning Fuel","","","UI","#interface
Production Display"
"Shared/ProductionDisplay/Module/Status/Constructing","Constructing","","","UI","#interface
Production Display"
"Shared/ProductionDisplay/Module/Status/Extracting","Extracting","","","UI","#interface
Production Display"
"Shared/ProductionDisplay/Module/Status/FrackingKindOf","Fracking, kind of","","","UI","#interface
Production Display"
"Shared/ProductionDisplay/Module/Status/Idle","Idle","","","UI","#interface
Production Display"
"Shared/ProductionDisplay/Module/Status/Mining","Mining","","","UI","#interface
Production Display"
"Shared/ProductionDisplay/Module/Status/TryingHard","Trying really hard","","","UI","#interface
Production Display"
"Shared/ProductionDisplay/Module/Status/Working","Working","","","UI","#interface
Production Display"
"Shared/ProductionDisplay/ProductionStatus/1","Working, sorta...","","","UI","#interface"
"Shared/ProductionDisplay/ProductionStatus/2","Doing my best...","","","UI","#interface"
"Shared/ProductionDisplay/ProductionStatus/3","Keeping the cogs turning...","","","UI","#interface"
"Shared/ProductionDisplay/ProductionStatus/4","Respawning lizard doggos...","","","UI","#interface"
"Shared/ProductionDisplay/ProductionStatus/5","Feeding the developers...","","","UI","#interface"
"Shared/ProductionDisplay/ProductionStatus/6","Producing...","","","UI","#interface"
"Shared/ProductionDisplay/WasteOutput","Waste Output","","","UI","#interface
Production Display"
"Shared/Warnings/NoConnection","No Connection","","","",""
"Shared/Warnings/NoFuel","No Fuel","","","",""
"Shared/Warnings/NoFuel/AllCaps","NO FUEL","","","UI","#interface
#generator"
"Shared/Warnings/NoPower","No Power","","","",""
"Shared/Warnings/NoPower/AllCaps","NO POWER","Information window shown on the map for this type of object","","UI","#interface
#manufacturer"
"Shared/Warnings/ProductionPaused","Production Paused","","","",""
"Shared/Warnings/ProductionPaused/AllCaps","PRODUCTION PAUSED","Information window shown on the map for this type of object","","UI","#interface
#manufacturer"
"Shared/Warnings/ResetFuse/AllCaps","RESET FUSE","Information window shown on the map for this type of object","","UI","#interface
#generator"
"Signs/SignDesigner/Accept/Button","Accept","","","UI","#interface
#sign_designer"
"Signs/SignDesigner/ElementSettings","Element Settings","","","UI","#interface
#sign_designer"
"Signs/SignDesigner/Info/ElementSettings/Button","Element Settings","","","UI","#interface
#sign_designer"
"Signs/SignDesigner/Info/Layout/Button","Layout","","","UI","#interface
#sign_designer"
"Signs/SignDesigner/Info/RevertSettings/Button","Revert Settings","","","UI","#interface
#sign_designer"
"Signs/SignDesigner/Settings/Background","Background","","","UI","#interface
#sign_designer"
"Signs/SignDesigner/Settings/Colors","Colors","","","UI","#interface
#sign_designer"
"Signs/SignDesigner/Settings/Icon/Label","Icon","","","UI","#interface
#sign_designer"
"Signs/SignDesigner/Settings/Material","Material Settings","","","UI","#interface
#sign_designer"
"Signs/SignDesigner/Settings/Material/Emission/Off","OFF","","","UI","#interface
#sign_designer"
"Signs/SignDesigner/Settings/Material/EmissionStrength","Emission Strength:","","","UI","#interface
#sign_designer"
"Signs/SignDesigner/Settings/Material/Surface","Surface Finish:","","","UI","#interface
#sign_designer"
"Signs/SignDesigner/Settings/Material/Surface/Glossy","Glossy","","","UI","#interface
#sign_designer"
"Signs/SignDesigner/Settings/Material/Surface/Matte","Matte","","","UI","#interface
#sign_designer"
"Signs/SignDesigner/Settings/SelectColors/Button","Select Colors","","","UI","#interface
#sign_designer"
"Signs/SignDesigner/Settings/SelectImage/Button","Select Icon","","","UI","#interface
Sign Designer"
"Signs/SignDesigner/Settings/Text","Text","","","",""
"Signs/SignDesigner/WindowTitle","Sign Designer","","","UI","#interface
#sign_designer"
"Signs/SignType/DefaultText/Label","A","Default text for when the sign is built. Will disappear once the player changes the text.","","",""
"Signs/SignType/DefaultText/Number","10","Default text for when the sign is built. Will disappear once the player changes the text.","","",""
"Signs/SignType/DefaultText/OtherText","Other Text","Default text for when the sign is built. Will disappear once the player changes the text.","","",""
"Signs/SignType/DefaultText/SetText","Set Text Here…","Default text for when the sign is built. Will disappear once the player changes the text.","","",""
"Signs/SpeedSign/LookAtDescription/ChangeLimit/Pattern","Press [{0}] to change speed limit","","{0} = text, key name","UI","#common
#look_at_description"
"SpaceElevator/CargoControl/Load/Button","<Grey12Bold>LOAD</>","","","UI",""
"SpaceElevator/CargoControl/LoadAndAwaitingCargo/Button","<Orange12Bold>LOAD</>
<Orange10Reg>Awaiting Cargo...</>","","","UI",""
"SpaceElevator/CargoControl/LoadAndLoaded/Button","<Orange12Bold>LOAD</>
<Orange10Reg>Cargo Loaded.</>","","","UI",""
"SpaceElevator/CargoControl/Seal/Button","<Grey12Bold>SEAL</>","","","UI",""
"SpaceElevator/CargoControl/SealAndReadyForDispatch/Button","<Orange12Bold>SEAL</>
<Orange10Reg>Ready for Dispatch.</>","","","UI",""
"SpaceElevator/CargoControl/SealAndSecuringContainer/Button","<Orange12Bold>SEAL</>
<Orange10Reg>Securing Container...</>","","","UI",""
"SpaceElevator/CargoControl/Send/Grey/Button","<Grey12Bold>SEND</>","","","UI",""
"SpaceElevator/CargoControl/Send/Orange/Button","<Orange12Bold>SEND</>","","","UI",""
"SpaceElevator/CargoControl/SendAndDelivering/Button","<Orange12Bold>SEND</>
<Orange10Reg>Delivering to Project Assembly...</>","","","UI",""
"SpaceElevator/Launch/A0/Label","A0","","","UI",""
"SpaceElevator/Launch/A1/Label","A1","","","UI",""
"SpaceElevator/Launch/B0/Label","B0","","","UI",""
"SpaceElevator/Launch/B1/Label","B1","","","UI",""
"SpaceElevator/Launch/BusSelector/Label","Bus Selector","","","UI",""
"SpaceElevator/Launch/Button","LAUNCH","","","UI",""
"SpaceElevator/Launch/C0/Label","C0","","","UI",""
"SpaceElevator/Launch/C1/Label","C1","","","UI",""
"SpaceElevator/Launch/CurrentInstructions","CURRENT INSTRUCTION:","","","UI",""
"SpaceElevator/Launch/FinalizingPreparations","Finalizing preparations...","","","UI",""
"SpaceElevator/Launch/Instructions/ActivateSelector/Pattern","Activate Bus {value}","","{value} = text, one of `SpaceElevator/Launch/**/Label`, e.g., A0","UI",""
"SpaceElevator/Launch/Instructions/Off","Off","","","UI",""
"SpaceElevator/Launch/Instructions/On","On","","","UI",""
"SpaceElevator/Launch/Instructions/PressRocketButton","Wipe Windows","","","UI",""
"SpaceElevator/Launch/Instructions/PressSettingsButton","Heat Seats","","","UI",""
"SpaceElevator/Launch/Instructions/PressWaitingButton","Check Oil","","","UI",""
"SpaceElevator/Launch/Instructions/SetKnobTo/Pattern","Set Fuel Injection Level to: {value}","","{value} = number","UI",""
"SpaceElevator/Launch/Instructions/SetLeftThrusterTo/Pattern","Set Left Stabilizer to: {value}","","{value} = number","UI",""
"SpaceElevator/Launch/Instructions/SetRightThrusterTo/Pattern","Set Right Stabilizer to: {value}","","{value} = number","UI",""
"SpaceElevator/Launch/Instructions/TurnXSwitch/Pattern","Turn Gyroscopic Balancer X {state}","","{state} = text, one of `SpaceElevator/Launch/Instructions/On` or `Off`","UI",""
"SpaceElevator/Launch/Instructions/TurnYSwitch/Pattern","Turn Gyroscopic Balancer Y {state}","","{state} = text, one of `SpaceElevator/Launch/Instructions/On` or `Off`","UI",""
"SpaceElevator/Launch/Instructions/TurnZSwitch/Pattern","Turn Gyroscopic Balancer Z {state}","","{state} = text, one of `SpaceElevator/Launch/Instructions/On` or `Off`","UI",""
"SpaceElevator/Launch/Knob/Label","Fuel Injection Level","","","UI",""
"SpaceElevator/Launch/PreparationsComplete","Preparations complete.","","","UI",""
"SpaceElevator/Launch/PreparationsComplete/LaunchProjectAssembly/Button","Launch Project Assembly","","","UI",""
"SpaceElevator/Launch/PreparationsComplete/ProjectAssemblyLaunched","Project Assembly Launched.
Pioneer purpose concluded.","","","UI",""
"SpaceElevator/Launch/ProjectAssemblyLauncher","Project Assembly Launcher","","","UI",""
"SpaceElevator/Launch/ProjectAssemblyLauncher/Name","FICSIT Project Assembly Launcher","","","",""
"SpaceElevator/Launch/Rocket/Button","Wipe Windows","","","UI",""
"SpaceElevator/Launch/Settings/Button","Heat Seats","","","UI",""
"SpaceElevator/Launch/SomethingCompleted/Pattern","{value}.....Completed!","","{value} = text, launch stage name","UI",""
"SpaceElevator/Launch/ThrusterL/Label","L","","","UI",""
"SpaceElevator/Launch/ThrusterR/Label","R","","","UI",""
"SpaceElevator/Launch/Values/KnobSetTo/Pattern","Fuel Injection Level set to: {value}","","{value} = number, knob value","UI",""
"SpaceElevator/Launch/Values/Off","Off","","","UI",""
"SpaceElevator/Launch/Values/On","On","","","UI",""
"SpaceElevator/Launch/Values/RocketButtonPressed/Pattern","Windows Wiped","","","UI",""
"SpaceElevator/Launch/Values/SettingsButtonPressed","Seats Heated","","","UI",""
"SpaceElevator/Launch/Values/ThrusterLSetTo/Pattern","L Stabilizer set to {value}","","{value} = number","UI",""
"SpaceElevator/Launch/Values/ThrusterRSetTo/Pattern","R Stabilizer set to {value}","","{value} = number","UI",""
"SpaceElevator/Launch/Values/ValueSelected/Pattern","Bus {value} selected","","{value} = text, one of `SpaceElevator/Launch/**/Label`, e.g., A0","UI",""
"SpaceElevator/Launch/Values/WarningButtonPressed/Pattern","Oil Checked","","","UI",""
"SpaceElevator/Launch/Values/XSwitchTurned/Pattern","Gyroscopic Balancer X turned {state}","","{state} = text, one of `SpaceElevator/Launch/Values/On` and `Off`","UI",""
"SpaceElevator/Launch/Values/YSwitchTurned/Pattern","Gyroscopic Balancer Y turned {state}","","{state} = text, one of `SpaceElevator/Launch/Values/On` and `Off`","UI",""
"SpaceElevator/Launch/Values/ZSwitchTurned/Pattern","Gyroscopic Balancer Z turned {state}","","{state} = text, one of `SpaceElevator/Launch/Values/On` and `Off`","UI",""
"SpaceElevator/Launch/Warning/Button","Check Oil","","","UI",""
"SpaceElevator/MapText/ResourceDelivery","Space Elevator Resource Delivery {PhaseInt}:","Part of the information window shown on the map for this type of object","{PhaseInt} = text, formatted phase number","UI","#interface
#buildable"
"SpaceElevator/PhaseScreen/Phase/Pattern","Phase {PhaseNum}","Space Elevator screen","{PhaseNum} = number, Project Assembly phase","UI","#interface
#space_elevator"
"SpaceElevator/PhaseScreen/TiersText/AddingLastTierInList/Pattern","{PrevTiers} & {NewTier}","Used to add the last tier to the comma-separated list, <> are texts that would come in here as variables:
<Tier 1, Tier 2> & <Tier 3>
(if it's the last tier in the list)","{PrevTiers} = text, one Tier or a comma-separated list of Tiers combined via `SpaceElevator/PhaseScreen/TiersText/CombiningTierList/Pattern`
{NewTier} = text, last Tier in a list to add","UI","#interface
#space_elevator"
"SpaceElevator/PhaseScreen/TiersText/CombiningTierList/Pattern","{PrevTiers}, {NewTier}","Used to combine tiers into a comma-separated list, <> are texts that would come in here as variables:
<Tier 1, Tier 2>, <Tier 3>
(if there's more Tiers in the list)","{PrevTiers} = text, one Tier or a comma-separated list of Tiers combined via this pattern
{NewTier} = text, another Tier to be added to the comma-esparated list of Tiers","UI","#interface
#space_elevator"
"SpaceElevator/PhaseScreen/TiersText/Pattern","Unlocks Tiers {tiers}","Uses the tiers list from TiersText patterns to create the final tiers text
Space Elevator screen","{tiers} = text, comma and ampersand-separated list of Tiers","UI","#interface
#space_elevator"
"SpaceElevator/Status/Completed","Completed","","","UI","#interface
#space_elevator"
"SpaceElevator/Switches/Label","Gyroscopic Balancers","","","UI",""
"SpaceElevator/Thrusters/Label","Stabilizers","","","UI",""
"Splitters/Rule/Add/Button","Add Rule","","","UI","#interface
#buildable"
"Splitters/Rule/None","NONE","","","UI","#interface
#buildable"
"Splitters/Rule/Output/Center","Center Output","","","UI","#interface
#buildable"
"Splitters/Rule/Output/Left","Left Output","","","UI","#interface
#buildable"
"Splitters/Rule/Output/Right","Right Output","","","UI","#interface
#buildable"
"Splitters/Smart/AddItem/Any/Description","Anything","","","UI",""
"Splitters/Smart/AddItem/AnyUndefined","Any Undefined","","","UI","#resources
#buildable"
"Splitters/Smart/AddItem/AnyUndefined/Description","Any item not specified elsewhere","","","UI",""
"Splitters/Smart/AddItem/None","None","","","UI","#resources
#buildable"
"Splitters/Smart/AddItem/None/Description","Nothing","","","UI",""
"Splitters/Smart/AddItem/Overflow","Overflow","","","UI","#resources
#buildable"
"Splitters/Smart/AddItem/Overflow/Description","Overflow Output","","","UI",""
"Splitters/Smart/FilteringRules/Any","Any","","","UI","#resources
#buildable"
"Splitters/Smart/FilteringRules/AnyPart","Any part, regardless of other output settings.","","","UI","#resources"
"Splitters/Smart/FilteringRules/AnyUndefined","Any part that is NOT selected in another output.","","","UI","#resources"
"Splitters/Smart/FilteringRules/None","No parts will pass through this output.","","","UI","#resources"
"Splitters/Smart/FilteringRules/Overflow","Any part or amount the other outputs cannot handle.","","","UI","#resources"
"Splitters/Smart/Outputs/AllCaps","SPLITTER OUTPUTS","","","UI","#resources
#buildable"
"Storage/Locker/LookAtDescription","Press <Key>{PlayerActions_Use}</> to open Character Customization.","","{PlayerActions_Use} = text, key name","",""
"UnlockPickup/LookAtDescription/Pattern","Press [{0}] to unlock {1}","","{0} = text, key name
{1} = text, ...?","UI","#common
#look_at_description"
"World/DropPod/Repair/BatteryBroken","Battery Broken:","","","UI","#interface
#drop_pod"
"World/DropPod/Repair/Button","Repair","","","UI","#interface
#drop_pod"
"World/DropPod/Repair/Close/Button","Close","","","UI","#interface
#drop_pod"
"World/DropPod/Repair/Info/EmergencyStatus","Emergency Door Status:","","","UI","#interface
#drop_pod"
"World/DropPod/Repair/Info/ItemsNeeded/Pattern","Repair using {NUM}x {ITEM} to open the access hatch","","{NUM} = number, number of items
{ITEM} = text, item name","UI","#interface
#drop_pod"
"World/DropPod/Repair/Info/PowerNeeded/Pattern","Connect {MW} MW of power to open the access hatch","","{MW} = number, power","UI","#interface
#drop_pod"
"World/DropPod/Repair/LootLocked","Oh no, the loot is locked inside!","","","UI","#interface
#drop_pod"
"World/DropPod/Repair/PullHandleToOpenDoor/Hint","Pull Handle to Open Door","","","UI","#interface
#drop_pod"
"World/DropPod/Repair/Status/Damaged","Pod Damaged:","","","UI","#interface
#drop_pod"
"World/DropPod/Repair/Status/NeedsItems/Pattern","Needs {Amount} {Item}","","{Amount} = number, number of items
{Item} = text, item name","UI","#interface
#drop_pod"
"World/DropPod/Repair/Status/NeedsPower/Pattern","Needs {Amount} MW","","{Amount} = number, power","UI","#interface
#drop_pod"
"World/DropPod/Repair/Status/Operational","OPERATIONAL","","","UI","#interface
#drop_pod"
"World/DropPod/Repair/Status/RepairCondition","REPAIR CONDITION","","","UI","#interface
#drop_pod"
"World/DropPod/Repair/Status/RepairsNeeded","REPAIRS NEEDED","","","UI","#interface
#drop_pod"
"World/DropPod/WindowTitle","Crashed Drop Pod","","","UI","#interface
#drop_pod"
