"Key","SourceString","Context","VariableDescription","Type","Tag"
"Special/CraftBench/Description","Allows you to manually craft a wide range of different parts. 
These parts can then be used to construct various factory buildings, vehicles, and equipment.","","","Game","#buildable
#item"
"Special/CraftBenchIntegrated/Description","Allows you to manually craft a wide range of different parts. 
These parts can then be used to construct various factory buildings, vehicles, and equipment.","A manual crafting station, allowing to craft unlocked components.","","Game","Craft Bench"
"Special/DropPod","Drop Pod","","","Game","#buildable
#item"
"Special/EquipmentWorkshop","Equipment Workshop","A station where engineers can manually craft non-crafting components such as tools, ammunition and consumables.","","UI","#interface
#workshop"
"Special/EquipmentWorkshop/Description","Used to manually craft equipment.","Equipment Workshop is a station where engineers can manually craft non-crafting components such as tools, ammunition and consumables.","","UI","#interface
#workshop"
"Special/HUB","The HUB","","","Game","#buildable
#item"
"Special/HUB/Description","The heart of your factory. This is where you complete FICSIT milestones to unlock additional schematics for buildings, vehicles, parts, equipment, etc.","","","Game","#buildable
#item"
"Special/HUBTerminal","HUB Terminal","","","Game","#buildable
#item"
"Special/MAM","MAM","","","Game","#buildable
#item"
"Special/MAM/Description/Integrated","The Molecular Analysis Machine is used to break down matter for analysis and send the data back to Earth.
R&D is interested in this data, so they will compensate you for what you send.","","","Game","#buildable
#item"
"Special/MAM/Description/Standalone","The Molecular Analysis Machine is used to analyze new and exotic materials found on alien planets.
Through the MAM, R&D will assist pioneers in turning any valuable data into usable research options and new technologies.","","","Game","#buildable
#item"
"Special/SpaceElevator","Space Elevator","","","Game","#buildable
#item"
"Special/SpaceElevator/Description","Requires deliveries of special Project Parts to complete Project Assembly Phases.
Completing these Phases will unlock new Tiers in the HUB Terminal.","","","Game","#buildable
#item"
"Transport/Drones/Drone","Drone","","","Game","#buildable
#item
#transportation"
"Transport/Drones/Drone/Description","Transports available input back and forth between its home Port and destination Ports. Drone Status and other details can be viewed at a Drone's home Port.
Must be built on a Drone Port.

Has 9 inventory slots.

Can use any fuel type.
Refuels at any of its connected Ports if possible.","This description was updated to reflect that Drones are now able to use any fuel type (no longer just Batteries).","","Game","#buildable
#item
#transportation"
"Transport/Drones/DronePort","Drone Port","","","Game","#interface
#transportation"
"Transport/Drones/DronePort/Description","Functions as home Port to a single Drone, which transports available input back and forth between its home Port and destination Port.
Drone Ports can have one other Port assigned as their transport destination.

The Drone Port interface provides delivery details and allows management of Port connections.","","","Game","#buildable
#item
#transportation"
"Transport/Hyper/Hypertube","Hypertube","","","Game","#buildable
#item"
"Transport/Hyper/Hypertube/Description","Transports FICSIT employees.
A Hypertube system cannot be powered up or used until a Hypertube Entrance is attached.","","","Game","#buildable
#item"
"Transport/Hyper/HypertubeBooster","Hypertube Booster","","","Game","#prototype
#item"
"Transport/Hyper/HypertubeBooster/Description","Grants a quick speed boost when traversing it at the cost of increased energy consumption.","","","Game","#prototype
#item"
"Transport/Hyper/HypertubeEntrance","Hypertube Entrance","","","Game","#buildable
#item"
"Transport/Hyper/HypertubeEntrance/Description","Powers up a Hypertube system and allows it to be entered.","","","Game","#buildable
#item"
"Transport/Hyper/HypertubeSupport","Hypertube Support","","","Game","#buildable
#item"
"Transport/Hyper/HypertubeSupport/Description","Supports Hypertubes, allowing them to stretch over longer distances.","","","Game","#buildable
#item"
"Transport/Hyper/HypertubeWallHole","Hypertube Wall Hole","","","Game","#buildable
#item"
"Transport/Hyper/HypertubeWallHole/Description","Attaches to Walls, allowing Hypertubes to pass through.","","","Game","#buildable
#item"
"Transport/Hyper/HypertubeWallSupport","Hypertube Wall Support","","","Game","#buildable
#item"
"Transport/Hyper/HypertubeWallSupport/Description","Attaches to Walls.
Supports Hypertubes, allowing them to stretch over longer distances.","","","Game","#buildable
#item"
"Transport/Hyper/StackableHypertubeSupport","Stackable Hypertube Support","","","Game","#buildable
#item"
"Transport/Hyper/StackableHypertubeSupport/Description","Supports Hypertubes. Can be stacked on other stackable supports.","","","Game","#buildable
#item"
"Transport/HypertubeFloorHole","Hypertube Floor Hole","","","Game","#buildable
#item"
"Transport/HypertubeFloorHole/Description","Attaches to Foundations, allowing Hypertubes to pass through.","","","Game","#buildable
#item"
"Transport/Jump/JumpPad","Jump Pad","","","Game","#buildable
#item"
"Transport/Jump/JumpPad/Description","Launches pioneers for quick, vertical traversal.
The launch angle can be adjusted while building.
Caution: Be sure to land safely!","","","Game","#buildable
#item"
"Transport/Jump/UJellyLandingPad","U-Jelly Landing Pad","","","Game","#buildable
#item"
"Transport/Jump/UJellyLandingPad/Description","Generates a speed-dampening jelly.
Guarantees a safe landing.","","","Game","#buildable
#item"
"Transport/Portal/Description","Enables pioneer teleportation between two linked Portals.

Each Portal can only have a single link. 
A link can only be made between a Main and Satellite Portal.

Singularity Cells need to be supplied to the Main Portal and will be consumed to establish and maintain the Portal link.

WARNINGS:
- Massive power draw will occur during start-up and usage.
- Power draw on use increases with travel distance.
- Link start-up will take time. Letting the connection expire is not recommended.
- Failure to deliver sufficient Singularity Cells will cause the link to expire.
- FICSIT does not condone the use of wormhole technology. Any usage of wormhole technology is at the user's own risk.","","","Game","Portal"
"Transport/Portal/Main","Main Portal","","","Game","Portal"
"Transport/Portal/Satellite","Satellite Portal","","","Game","Portal"
"Transport/RoadVehicles/CyberWagon","Cyber Wagon","","","Game","#buildable
#item
#transportation"
"Transport/RoadVehicles/CyberWagon/Description","Absolutely indestructible.
Needs no further introduction.","","","Game","#buildable
#item
#transportation"
"Transport/RoadVehicles/Explorer","Explorer","","","Game","#buildable
#item
#transportation"
"Transport/RoadVehicles/Explorer/Description","Traverses rough terrain, including near-vertical surfaces. A fast and nimble exploration vehicle.

Has 12 inventory slots and a built-in Crafting Bench.

Fuel: Any fuel type","","","Game","#buildable
#item
#transportation"
"Transport/RoadVehicles/Infrastructure/TruckStation","Truck Station","","","Game","#buildable
#item
#transportation"
"Transport/RoadVehicles/Infrastructure/TruckStation/Description","Sends or receives resources to/from vehicles.

Has 48 inventory slots.

Transfers up to 120 stacks per minute to/from docked vehicles. 
Always refuels vehicles if it has access to a matching fuel type.","","","Game","#buildable
#item
#transportation"
"Transport/RoadVehicles/Tractor","Tractor","","","Game","#buildable
#item
#transportation"
"Transport/RoadVehicles/Tractor/Description","Picks up and delivers resources at Truck Stations. This process can be automated. Nicknamed 'Sugarcube' by FICSIT pioneers with the justification “It’s pretty sweet, y’know”.

Has 25 inventory slots and a built-in Crafting Bench.

Fuel: Any fuel type","","","Game","#buildable
#item
#transportation"
"Transport/RoadVehicles/Truck","Truck","","","Game","#buildable
#item
#transportation"
"Transport/RoadVehicles/Truck/Description","Picks up and delivers resources at Truck Stations. This process can be automated. Nicknamed 'The Unit' by FICSIT pioneers because of its massive frame.

Has 48 inventory slots and a built-in Crafting Bench.

Fuel: Any fuel type","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Infrastructure/PlaftformIntegratedTrack","Integrated Platform Track","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Infrastructure/Platform/GenericDescription","Loads and unloads Freight Cars that stop at the Freight Platform.
Loading and unloading options can be set by configuring the building.
Snaps to other Platforms and Stations.
Needs to be connected to a powered Railway to function.","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Infrastructure/PlatformEmpty","Empty Platform","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Infrastructure/PlatformEmpty/Description","Creates empty space where necessary.","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Infrastructure/PlatformEmptyWithCatwalk","Empty Platform With Catwalk","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Infrastructure/PlatformEmptyWithCatwalk/Description","Creates empty space where necessary.","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Infrastructure/PlatformFreight","Freight Platform","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Infrastructure/PlatformFreightFluid","Fluid Freight Platform","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Infrastructure/Railway","Railway","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Infrastructure/Railway/Description","Carries trains reliably and quickly.
Has a wide turn angle, so make sure to plan it out properly.","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Infrastructure/RailwaySignal/Block","Block Signal","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Infrastructure/RailwaySignalBlock/Description","Directs the movement of trains to avoid collisions and bottlenecks.

Block Signals can be placed on Railways to create 'Blocks' between them. When a train is occupying one of these Blocks, other trains will be unable to enter it.

Caution: Signals are directional! Trains are unable to move against this direction, so be sure to set up Signals in both directions for bi-directional Railways.","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Infrastructure/RailwaySignalPath","Path Signal","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Infrastructure/RailwaySignalPath/Description","Directs the movement of trains to avoid collisions and bottlenecks.

Path Signals are advanced signals that are especially useful for bi-directional Railways and complex intersections. They function similarly to Block Signals, but rather than occupying the entire Block, trains can reserve a specific path through it and will only enter the Block if their path allows them to fully pass through.

Caution: Signals are directional! Trains are unable to move against this direction, so be sure to set up Signals in both directions for bi-directional Railways.","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Infrastructure/RailwaySwitchControl","Railroad Switch Control","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Infrastructure/TrainStation","Train Station","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Infrastructure/TrainStation/Description","Serves as a hub for Locomotives, which can be set to navigate to and stop at a Train Station.
You can connect power to a Train Station to power up the trains on the Railway as well as feed power to other stations.","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Vehicles/FreightCar","Freight Car","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Vehicles/FreightCar/Desctiption","Attaches to an Electric Locomotive or other Freight Car to transport resources. Must be built on a Railway.
Resources are loaded and unloaded at Freight Platforms.
Has a 1600 m³ or 32-slot capacity, depending on whether resources are liquid or solid.","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Vehicles/Locomotive","Electric Locomotive","","","Game","#buildable
#item
#transportation"
"Transport/Trains/Vehicles/Locomotive/Description","Moves Freight Cars from station to station.
Requires between 25-110 MW of power to move. 
Must be built on a Railway.

Nicknamed 'Leif' by FICSIT pioneers because of its reliability.","","","Game","#buildable
#item
#transportation"
