"Key","SourceString","Context","VariableDescription","Type","Tag"
"Parts/AlienProtein","Alien Protein","","","Game","#resource
#item"
"Parts/AlienProtein/Description","Ground-up Alien Remains in a neat little package.
Used for medical purposes and to research alien organisms.","","","Game","#resource
#item"
"Parts/AluminumCasing/Description","A versatile container cast from Aluminum Ingots.","","","Game","#resource #item"
"Parts/AluminumIngot","Aluminum Ingot","","","Game","#resource
#item"
"Parts/AluminumIngot/Abbreviation","AL","","","Game","#resource
#item"
"Parts/AluminumIngot/Description","Smelted from Aluminum Scrap, which is refined from Alumina Solution.
Used to produce specialized aluminum-based parts.","","","Game","#resource
#item"
"Parts/AluminumIngotPure","Alternate: Pure Aluminum Ingot","","","Game","#alternative
#schematic
#item"
"Parts/AluminumScrap","Aluminum Scrap","","","Game","#resource
#item"
"Parts/AluminumScrap/Description","Refined from Alumina. Can be smelted into Aluminum Ingots for industrial usage.","","","Game","#resource
#item"
"Parts/AluminumScrapElectrode","Alternate: Electrode Aluminum Scrap","","","Game","#alternative
#recipe
#item"
"Parts/AluminumScrapInstant","Alternate: Instant Scrap","","","Game","#alternative
#schematic
#item"
"Parts/AluminumSheetAlclad","Alclad Aluminum Sheet","","","Game","#resource
#item"
"Parts/AluminumSheetAlclad/Description","Used to make products that require high heat conduction or a high specific strength. Thin, lightweight, and highly durable.","","","Game","#resource
#item"
"Parts/Battery","Battery","","","Game","#resource #item"
"Parts/Battery/Description","Primarily used as fuel for Drones and vehicles.","","","Game","#resource #item"
"Parts/BatteryClassic","Alternate: Classic Battery","","","Game","#alternative
#schematic
#item"
"Parts/BeamIndustrialEncased","Encased Industrial Beam","","","Game","#resource
#item"
"Parts/BeamIndustrialEncased/Description","Simultaneously utilizes the compressive strength of concrete and the tensile strength of steel.
Mostly used as a stable base for constructing buildings.","","","Game","#resource
#item"
"Parts/BeamIndustrialEncasedPipe","Alternate: Encased Industrial Pipe","","","Game","#alternative
#schematic
#item"
"Parts/BeamSteel","Steel Beam","","","Game","#resource
#item"
"Parts/BeamSteel/Description","Primarily used when constructing slightly more advanced buildings.","","","Game","#resource
#item"
"Parts/BeamSteelALTAluminum","Alternate: Aluminum Beam","","","",""
"Parts/BeamSteelALTMolded","Alternate: Molded Beam","","","",""
"Parts/Cable","Cable","","","Game","#resource #item"
"Parts/Cable/Description","Used for crafting.
Primarily used to build Power Lines.","","","Game","#resource #item"
"Parts/CableCoated","Alternate: Coated Cable","","","Game","#alternative
#schematic
#item"
"Parts/CableInsulated","Alternate: Insulated Cable","","","Game","#alternative
#schematic
#item"
"Parts/CableQuickwire","Alternate: Quickwire Cable","","","Game","#alternative
#schematic
#item"
"Parts/CanisterEmpty","Empty Canister","","","Game","#resource #item"
"Parts/CanisterEmpty/Description","Used to package fluids for transportation.","","","Game","#resource #item"
"Parts/CanisterEmptyIronCoated","Alternate: Coated Iron Canister","","","Game","#alternative
#schematic
#item"
"Parts/CanisterSteel","Alternate: Steel Canister","","","Game","#alternative
#schematic
#item"
"Parts/CasingAluminum","Aluminum Casing","","","Game","#resource
#item"
"Parts/CasingAluminumAlclad","Alternate: Alclad Casing","","","Game","#alternative
#schematic
#item"
"Parts/CateriumIngot","Caterium Ingot","","","Game","#resource
#item"
"Parts/CateriumIngot/Abbreviation","Cat","","","Game","#resource
#item"
"Parts/CateriumIngot/Description","Smelted from Caterium Ore. Primarily used for advanced electronics.","","","Game","#resource
#item"
"Parts/CateriumIngotALTLeached","Alternate: Leached Caterium Ingot","","","",""
"Parts/CateriumIngotALTTempered","Alternate: Tempered Caterium Ingot","","","",""
"Parts/CateriumIngotPure","Alternate: Pure Caterium Ingot","","","Game","#alternative
#schematic
#item"
"Parts/CircuitBoard","Circuit Board","","","Game","#resource
#item"
"Parts/CircuitBoard/Description","Advanced electronics that have a plethora of different uses.","","","Game","#resource
#item"
"Parts/CircuitBoardCaterium","Alternate: Caterium Circuit Board","","","Game","#alternative
#schematic
#item"
"Parts/CircuitBoardElectrode","Alternate: Electrode Circuit Board","","","Game","#alternative
#schematic
#item"
"Parts/CircuitBoardSilicon","Alternate: Silicon Circuit Board","","","Game","#alternative
#schematic
#item"
"Parts/ColorCartridge/Description","Applies Patterns to structures when used with the Customizer.

(Patterns can be purchased in the AWESOME Shop.)","","","Game","#resource
#item"
"Parts/Computer","Computer","","","Game","#resource #item"
"Parts/Computer/Description","A complex logic machine that is used to control advanced behavior in other machines.","","","Game","#resource #item"
"Parts/ComputerCaterium","Alternate: Caterium Computer","","","Game","#alternative
#schematic
#item"
"Parts/ComputerCrystal","Alternate: Crystal Computer","","","Game","#alternative
#schematic
#item"
"Parts/ComputerSuper","Supercomputer","","","Game","#resource #item"
"Parts/ComputerSuper/Description","The next-gen version of a Computer.","","","Game","#resource #item"
"Parts/ComputerSuperOC","Alternate: OC Supercomputer","","","Game","#alternative
#schematic
#item"
"Parts/ComputerSuperstate","Alternate: Super-State Computer","","","Game","#alternative
#schematic
#item"
"Parts/CoolingSystem","Cooling System","","","Game","#resource #item"
"Parts/CoolingSystem/Description","Keeps advanced parts and buildings from exceeding efficient temperature levels.","","","Game","#resource #item"
"Parts/CoolingSystemDevice","Alternate: Cooling Device","","","Game","#alternative
#schematic
#item"
"Parts/CopperIngot","Copper Ingot","","","Game","#resource
#item"
"Parts/CopperIngot/Abbreviation","Cop","","","Game","#resource
#item"
"Parts/CopperIngot/Description","Used for crafting the most basic parts.","","","Game","#resource
#item"
"Parts/CopperIngotALTLeached","Alternate: Leached Copper Ingot","","","",""
"Parts/CopperIngotALTTempered","Alternate: Tempered Copper Ingot","","","",""
"Parts/CopperIngotAlloy","Alternate: Copper Alloy Ingot","","","Game","#alternative
#schematic
#item"
"Parts/CopperIngotPure","Alternate: Pure Copper Ingot","","","Game","#alternative
#schematic
#item"
"Parts/CopperSheet","Copper Sheet","","","Game","#resource #item"
"Parts/CopperSheet/Description","Used for crafting.
Primarily used for Pipelines due to its high corrosion resistance.","","","Game","#resource #item"
"Parts/CopperSheetSteamed","Alternate: Steamed Copper Sheet","","","Game","#alternative
#schematic
#item"
"Parts/Coupon","FICSIT Coupon","","","Game","#resource
#item"
"Parts/Coupon/Description","A special FICSIT bonus program Coupon, obtained through the AWESOME Sink.
Can be redeemed in the AWESOME Shop for bonus milestones and rewards.","","","Game","#resource
#item"
"Parts/CrystalOscillator","Crystal Oscillator","","","Game","#resource #item"
"Parts/CrystalOscillator/Description","An electronic oscillator circuit that uses the mechanical resonance of a vibrating crystal to create an electrical signal with a precise frequency.","","","Game","#resource #item"
"Parts/CrystalOscillatorInsulated","Alternate: Insulated Crystal Oscillator","","","Game","#alternative
#schematic
#item"
"Parts/ElectromagneticControlRod","Electromagnetic Control Rod","","","Game","#resource #item"
"Parts/ElectromagneticControlRod/Description","Regulates power output via electromagnetism.","","","Game","#resource #item"
"Parts/ElectromagneticControlRodConnectionRod","Alternate: Electromagnetic Connection Rod","","","Game","#alternative
#schematic
#item"
"Parts/FICSITIngot","Ficsite Ingot","","","Game","#resource
#item"
"Parts/FICSITIngot/Abbreviation","Fics","","","Game","#resource #item"
"Parts/FICSITIngot/Description","Produced by reconstructing other metals on a molecular level using Strange Alien Matter.

Synthesized by FICSIT to be the perfect construction material, and used in the most high-end processes.","","","Game","#resource
#item"
"Parts/FICSITMesh","Ficsite Trigon","","","Game","#resource
#item"
"Parts/FICSITMesh/Description","The Ficsite Trigon, made from Ficsite Ingots, is perfectly shaped for all construction challenges. It's performance is so exceptional, it basically solved structural engineering.","","","Game","#resource
#item"
"Parts/Fabric","Fabric","","","Game","#resource #item"
"Parts/Fabric/Description","Used to craft equipment.
Flexible but durable fabric.","","","Game","#resource #item"
"Parts/Ficsomium","Ficsonium","","","Game","#resource
#item"
"Parts/Ficsomium/Description","Usage and production of this material is strictly prohibited. On Earth, that is. There are no rules in space, only efficiency. 

Power Usage: 500-1500 MW (1000 MW average).","","","Game","#resource
#item"
"Parts/FicsomiumFuelRod","Ficsonium Fuel Rod","","","Game","#resource
#item"
"Parts/FicsomiumFuelRod/Description","Used as fuel for Nuclear Power Plants.
The power source that put FICSIT on the map. Literally. The crater is still there.

Caution: Moderately Radioactive.","","","Game","#resource
#item"
"Parts/FluidTankEmpty","Empty Fluid Tank","","","Game","#resource
#item"
"Parts/FluidTankEmpty/Description","Used to package gases and volatile liquids for transportation.","","","Game","#resource #item"
"Parts/FuelRodSuper","Super Fuel Rod","","","Game","#resource
#item"
"Parts/FuelRodSuper/Description","A crazy sci-fi part that allows pioneers to create even more power.","","","Game","#resource
#item"
"Parts/GenericDescription","Used for crafting.
One of the most basic parts.","","","Game","#resource #item"
"Parts/HUBParts","HUB Parts","","","Game",""
"Parts/HUBParts/Description","The parts required to build the basic structure of the HUB.","","","Game","#resource #item"
"Parts/HeatSink","Heat Sink","","","Game","#resource #item"
"Parts/HeatSink/Description","Used to dissipate heat faster.","","","Game","#resource #item"
"Parts/HeatSinkExchanger","Alternate: Heat Exchanger","","","Game","#alternative
#schematic
#item"
"Parts/HighSpeedConnector","High-Speed Connector","","","Game","#resource #item"
"Parts/HighSpeedConnector/Description","Connects multiple cables and wires in a very efficient way. Uses a standard pattern, so it has many varied applications.","","","Game","#resource #item"
"Parts/HighspeedConnectorSilicon","Alternate: Silicon High-Speed Connector","","","Game","#alternative
#schematic
#item"
"Parts/HogRemains","Hog Remains","","","Game","#resource
#item"
"Parts/HogRemains/Description","The carapace of an alien Hog creature.
Used for MAM research.","","","Game","#resource
#item"
"Parts/InflatedPocketDimension","Inflated Pocket Dimension","","","Game","#schematic
#item"
"Parts/IronIngot","Iron Ingot","","","Game","#resource
#item"
"Parts/IronIngot/Abbreviation","Iron","","","Game","#resource
#item"
"Parts/IronIngot/Description","Used for crafting the most basic parts.","","","Game","#resource
#item"
"Parts/IronIngotALTBasic","Alternate: Basic Iron Ingot","","","",""
"Parts/IronIngotALTLeached","Alternate: Leached Iron ingot","","","",""
"Parts/IronIngotAlloy","Alternate: Iron Alloy Ingot","","","Game","#alternative
#schematic
#item"
"Parts/IronIngotPure","Alternate: Pure Iron Ingot","","","Game","#alternative
#schematic
#item"
"Parts/IronPlate","Iron Plate","","","Game","#resource #item"
"Parts/IronPlateAdhered","Alternate: Adhered Iron Plate","","","Game","#alternative
#schematic
#item"
"Parts/IronPlateBolted","Alternate: Bolted Iron Plate","","","Game","#alternative
#schematic
#item"
"Parts/IronPlateCoated","Alternate: Coated Iron Plate","","","Game","#alternative
#schematic
#item"
"Parts/IronPlateReinforced","Reinforced Iron Plate","","","Game","#resource #item"
"Parts/IronPlateReinforced/Description","Used for crafting.
A sturdier and more durable Iron Plate.","","","Game","#resource #item"
"Parts/IronPlateStitched","Alternate: Stitched Iron Plate","","","Game","#alternative
#schematic
#item"
"Parts/IronRebar","Iron Rebar","","","Game","#resource #item"
"Parts/IronRebar/Abbreviation","IR","","","Game","#resource #item"
"Parts/IronRebar/Description","Can be shot using the Rebar Gun for self-defense purposes.","","","Game","#resource #item"
"Parts/IronRod","Iron Rod","","","Game","#resource #item"
"Parts/IronRodALTAluminum","Alternate: Aluminum Rod","","","",""
"Parts/IronRodSteel","Alternate: Steel Rod","","","Game","#alternative
#schematic
#item"
"Parts/Leaves","Leaves","","","Game","#resource
#item"
"Parts/Leaves/Description","Primarily used as fuel.
Biomass Burners and vehicles can use Leaves for power.","","","Game","#resource
#item"
"Parts/MetacellIngot","Metacell Ingot","","","Game","#resource #item"
"Parts/MetacellIngot/Abbreviation","FICSIT","","","Game",""
"Parts/MetacellIngot/Description","Organic Metal

Synthesized by FICSIT to be the perfect construction material, and used in the most high-end processes.","","","Game","#resource #item"
"Parts/MetacellMesh","Metacell Mesh","","","Game","#resource #item"
"Parts/MetacellMesh/Description","Organic Metal Mesh.","","","Game","#resource #item"
"Parts/MinerAutomated","Alternate: Automated Miner","Alternate recipe to create a portable miner","","Game","#alternative
#schematic
#item"
"Parts/ModularFrame","Modular Frame","","","Game","#resource #item"
"Parts/ModularFrame/Description","Used for crafting.
A multipurpose building block.","","","Game","#resource #item"
"Parts/ModularFrameBolted","Alternate: Bolted Frame","","","Game","#alternative
#schematic
#item"
"Parts/ModularFrameSteeled","Alternate: Steeled Frame","","","Game","#alternative
#schematic
#item"
"Parts/ModularFrameYFused","Fused Modular Frame","","","Game","#resource #item"
"Parts/ModularFrameYFused/Description","A corrosion-resistant, nitride-hardened, highly-robust-yet-lightweight modular frame.","","","Game","#resource #item"
"Parts/ModularFrameYFusedHeat","Alternate: Heat-Fused Frame","","","Game","#alternative
#schematic
#item"
"Parts/ModularFrameYHeavy","Heavy Modular Frame","","","Game","#resource #item"
"Parts/ModularFrameYHeavy/Description","A more robust multipurpose frame.","","","Game","#resource #item"
"Parts/ModularFrameYHeavyEncased","Alternate: Heavy Encased Frame","","","Game","#alternative
#schematic
#item"
"Parts/ModularFrameYHeavyFlexible","Alternate: Heavy Flexible Frame","","","Game","#alternative
#schematic
#item"
"Parts/Motor","Motor","","","Game","#resource #item"
"Parts/Motor/Description","Creates a mechanical force that is used to move things from machines to vehicles.","","","Game","#resource #item"
"Parts/MotorElectric","Alternate: Electric Motor","","","Game","#alternative
#schematic
#item"
"Parts/MotorRigor","Alternate: Rigor Motor","","","Game","#alternative
#schematic
#item"
"Parts/MotorTurbo","Turbo Motor","","","Game","#resource #item"
"Parts/MotorTurbo/Description","A more complex and powerful version of the regular Motor.","","","Game","#resource #item"
"Parts/MotorTurboElectric","Alternate: Turbo Electric Motor","","","Game","#alternative
#schematic
#item"
"Parts/MotorTurboPressure","Alternate: Turbo Pressure Motor","","","Game","#alternative
#schematic
#item"
"Parts/Nobelisk","Nobelisk","Explosive. When detonated, each Nobelisk blows up in a 7.5 meters radius, dealing up to 50 damage at the center. Damage quickly falls off farther from the center of the explosion, making it almost impossible to deal full 50 points of damage due to the collision box between it and the target.","","Game","#item"
"Parts/Nobelisk/Description","A simple explosive, useful for clearing boulders, vegetation, and other obstacles.","Explosive that detonates into multiple smaller explosions. Practical when clearing out large areas of vegetation and other inconveniences.","","Game","#item"
"Parts/OscillatorSuperposition","Superposition Oscillator","","","Game","#resource #item"
"Parts/OscillatorSuperposition/Description","An oscillator circuit that uses the mechanical resonance of a vibrating crystal to create a string vibration with a precise frequency. Often used in teleportation technology and dimensional manipulation.","","","Game","#resource #item"
"Parts/PipeSteel","Steel Pipe","","","Game","#resource #item"
"Parts/PipeSteel/Description","Primarily used when constructing slightly more advanced buildings.","","","Game","#resource #item"
"Parts/PipeSteelALTIron","Alternate: Iron Pipe","","","",""
"Parts/PipeSteelALTMolded","Alternate: Molded Steel Pipe","","","",""
"Parts/PlateSteelALTCasted","Alternate: Steel Cast Plate","","","",""
"Parts/PlateSteelCoated","Alternate: Steel-Coated Plate","","","Game","#alternative
#schematic
#item"
"Parts/PlutoniumCell","Encased Plutonium Cell","","","Game","#resource
#item"
"Parts/PlutoniumCell/Description","Plutonium Pellets encased in concrete.
Used to produce Plutonium Fuel Rods for Nuclear Power production.

Caution: Moderately Radioactive.","","","Game","#resource
#item"
"Parts/PlutoniumCellInstant","Alternate: Instant Plutonium Cell","","","Game","#alternative
#schematic
#item"
"Parts/PlutoniumFuelRod","Plutonium Fuel Rod","","","Game","#resource
#item"
"Parts/PlutoniumFuelRod/Description","Used as fuel for Nuclear Power Plants.

Caution: Produces radioactive Plutonium Waste when consumed.
Caution: HIGHLY Radioactive.","","","Game","#resource
#item"
"Parts/PlutoniumFuelRodUnit","Alternate: Plutonium Fuel Unit","","","Game","#alternative
#schematic
#item"
"Parts/PlutoniumPellet","Plutonium Pellet","","","Game","#resource
#item"
"Parts/PlutoniumPellet/Description","Produced in the Particle Accelerator through conversion of Non-fissile Uranium.
Used to produce Encased Plutonium Cells for Plutonium Fuel Rods.

Power Usage: 250-750 MW (500 MW average).
Caution: Moderately Radioactive.","","","Game","#resource
#item"
"Parts/PowerShard1_Title","Power Shard (1)","","","",""
"Parts/PowerShard2_Title","Power Shard (2)","","","Game","#recipes"
"Parts/PowerShard5_Title","Power Shard (5)","","","Game","#recipes"
"Parts/PressureConversionCube","Pressure Conversion Cube","","","Game","#resource #item"
"Parts/PressureConversionCube/Description","Converts outgoing force into internal pressure. Required to contain unstable, high-energy matter.","","","Game","#resource #item"
"Parts/ProteinHatcher","Hatcher Protein","","","Game","#recipe
#item"
"Parts/ProteinHog","Hog Protein","","","Game","#recipe
#item"
"Parts/ProteinSpitter","Spitter Protein","","","Game","#recipe
#item"
"Parts/ProteinStinger","Stinger Protein","","","Game","#recipe
#item"
"Parts/Quickwire","Quickwire","","","Game","#resource #item"
"Parts/Quickwire/Description","Caterium's high conductivity and resistance to corrosion make it ideal for small, advanced electronics.","","","Game","#resource #item"
"Parts/QuickwireFused","Alternate: Fused Quickwire","","","Game","#alternative
#schematic
#item"
"Parts/RadioControlUnit","Radio Control Unit","","","Game","#resource #item"
"Parts/RadioControlUnit/Description","Enhances and directs radio signals.","","","Game","#resource #item"
"Parts/RadioControlUnitConnection","Alternate: Radio Connection Unit","","","Game","#alternative
#schematic
#item"
"Parts/RadioControlUnitSystem","Alternate: Radio Control System","","","Game","#alternative
#schematic
#item"
"Parts/Rotor","Rotor","","","Game","#resource #item"
"Parts/Rotor/Description","Used for crafting.
The moving parts of a motor.","","","Game","#resource #item"
"Parts/RotorCopper","Alternate: Copper Rotor","","","Game","#alternative
#schematic
#item"
"Parts/RotorSteel","Alternate: Steel Rotor","","","Game","#alternative
#schematic
#item"
"Parts/SAMAwakened","Reanimated SAM","","","Game","#resource
#item"
"Parts/SAMAwakened/Description","The active and contained form of the Strange Alien Matter.

Proper electromagnetic containment is required, as it appears to be able to manipulate the atomic bonds of any matter it comes into contact with.","","","Game","#resource
#item"
"Parts/SAMFluctuator","SAM Fluctuator","","","Game","#resource
#item"
"Parts/SAMFluctuator/Description","The SAM Fluctuator is able to regulate and direct the behaviour of Reanimated SAM through the application of electric charges with varying frequencies.
This control facilitates technologies such as matter-to-energy conversion and spatiotemporal matter manipulation.","","","Game","#resource
#item"
"Parts/Screw","Screw","","","Game","#resource #item"
"Parts/ScrewCast","Alternate: Cast Screw","","","Game","#alternative
#schematic
#item"
"Parts/ScrewSteel","Alternate: Steel Screw","","","Game","#alternative
#schematic
#item"
"Parts/SingularityCell","Singularity Cell","","","Game","#resource
#item"
"Parts/SingularityCell/Description","Used to break down space and time. Required to power Portals.","","","Game","#resource
#item"
"Parts/Snowball","Snowball","","","Game","#recipe
#item"
"Parts/SpitterRemains","Spitter Remains","","","Game","#resource
#item"
"Parts/SplitterRemain/Description","The remains of a plasma-spitting alien creature.
Used for MAM research.","","","Game","#resource
#item"
"Parts/Stator","Stator","","","Game","#resource #item"
"Parts/Stator/Description","Used for crafting.
The static parts of a motor.","","","Game","#resource #item"
"Parts/StatorQuickwire","Alternate: Quickwire Stator","","","Game","#alternative
#schematic
#item"
"Parts/SteelIngot","Steel Ingot","","","Game","#resource
#item"
"Parts/SteelIngot/Abbreviation","Steel","","","Game","#resource
#item"
"Parts/SteelIngot/Description","Smelted from a combination of Iron Ore and Coal. Can be made into several parts used in building construction.","","","Game","#resource
#item"
"Parts/SteelIngotCoke","Alternate: Coke Steel Ingot","","","Game","#alternative
#schematic
#item"
"Parts/SteelIngotCompacted","Alternate: Compacted Steel Ingot","","","Game","#alternative
#schematic
#item"
"Parts/SteelIngotSolid","Alternate: Solid Steel Ingot","","","Game","#alternative
#schematic
#item"
"Parts/StingerRemains","Stinger Remains","","","Game","#resource
#item"
"Parts/StingerRemains/Description","The remains of whatever that creepy thing was.
Used for MAM research.","","","Game","#resource
#item"
"Parts/TemporalProcessor","Neural-Quantum Processor","","","Game","#resource
#item"
"Parts/TemporalProcessor/Description","The Neural-Quantum Processor utilizes a combination of neural network architecture and quantum computing techniques to achieve unprecedented performance. This technology has enabled some of FICSIT's biggest advancements in artificial intelligence and relativistic engineering.","","","Game","#resource
#item"
"Parts/TimeCrystal","Time Crystal","","","Game","#resource
#item"
"Parts/TimeCrystal/Description","Time Crystals are Diamonds that have been reconfigured on a sub-atomic level in the Converter to retain a time-periodic self-organizing structure. This allows them to be used in the development of quantum processing and storage technologies.","","","Game","#resource
#item"
"Parts/UraniumCell/Encased","Encased Uranium Cell","","","Game","#resource
#item"
"Parts/UraniumCell/Encased/Description","Used to produce Uranium Fuel Rods for Nuclear Power production. Made from Uranium Ore.

Caution: Mildly Radioactive.","","","Game","#resource
#item"
"Parts/UraniumCellInfused","Alternate: Infused Uranium Cell","","","Game","#alternative
#schematic
#item"
"Parts/UraniumFuelRod","Uranium Fuel Rod","","","Game","#resource
#item"
"Parts/UraniumFuelRod/Description","Used as fuel for Nuclear Power Plants.

Caution: Produces radioactive Uranium Waste when consumed.
Caution: Moderately Radioactive.","","","Game","#resource
#item"
"Parts/UraniumFuelRodUnit","Alternate: Uranium Fuel Unit","","","Game","#alternative
#schematic
#item"
"Parts/UraniumPellet","Uranium Pellet","","","Game","#resource
#item"
"Parts/UraniumPellet/Description","Produced in the Refinery, Uranium Pellets are purified and cast from Uranium Ore. 
Primarily used to make Uranium Cells.

Caution: Moderately radioactive.","","","Game","#resource
#item"
"Parts/Wire","Wire","","","Game","#resource #item"
"Parts/WireCaterium","Alternate: Caterium Wire","","","Game","#alternative
#schematic
#item"
"Parts/WireFused","Alternate: Fused Wire","","","Game","#alternative
#schematic
#item"
"Parts/WireIron","Alternate: Iron Wire","","","Game","#alternative
#schematic
#item"
"SpaceElevator/Part01","Smart Plating","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part01/Description","Project Part #1. Ship via the Space Elevator to complete phases of Project Assembly.","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part01Plastic","Alternate: Plastic Smart Plating","","","Game","#alternative
#schematic
#item"
"SpaceElevator/Part02","Versatile Framework","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part02/Description","Project Part #2. Ship via the Space Elevator to complete phases of Project Assembly.","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part02Flexible","Alternate: Flexible Framework","","","Game","#alternative
#schematic
#item"
"SpaceElevator/Part03","Automated Wiring","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part03/Description","Project Part #3. Ship via the Space Elevator to complete phases of Project Assembly.","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part03Speed","Alternate: Automated Speed Wiring","","","Game","#alternative
#schematic
#item"
"SpaceElevator/Part04","Modular Engine","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part04/Description","Project Part #4. Ship via the Space Elevator to complete phases of Project Assembly.","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part05","Adaptive Control Unit","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part05/Description","Project Part #5. Ship via the Space Elevator to complete phases of Project Assembly.","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part06","Magnetic Field Generator","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part06/Description","Project Part #7. Ship via the Space Elevator to complete phases of Project Assembly.

These modular generators use superconducting magnets and vast amounts of electricity to produce a powerful and easily expandable magnetic field.","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part07","Assembly Director System","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part07/Description","Project Part #6. Ship via the Space Elevator to complete phases of Project Assembly.

This extremely fast and precise computing system is specifically designed to direct the Project Assembly: Assembly Phase.","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part08","Thermal Propulsion Rocket","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part08/Description","Project Part #8. Ship via the Space Elevator to complete phases of Project Assembly.

Uses extreme heat to produce the high-pressure plasma required to get Project Assembly into motion.","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part09","Nuclear Pasta","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part09/Description","Project Part #9. Ship via the Space Elevator to complete phases of Project Assembly.
Power Usage: 500-1500 MW (1000 MW average).

Nuclear Pasta is extremely dense degenerate matter, formed when extreme pressure forces protons and electrons together into neutrons. It is theorized to exist naturally within the crust of neutron stars.","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part10","Biochemical Sculptor","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part10/Description","Project Part #10. Ship via the Space Elevator to complete phases of Project Assembly.

Years ahead of the competition, this top-of-the-line 3D printer is used for the production of synthetic biological resources.","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part11","Ballistic Warp Drive","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part11/Description","Project Part #11. Ship via the Space Elevator to complete phases of Project Assembly.

A large amount of force is required for the Warp Drives to activate, so sticking them to rockets was the logical next step. Additionally, results improved immensely when the observers were further removed from the Warp Drives upon activation.","Tutorial: how to build Space Elevator

Updated - Removed power usage numbers from the description.","","Game","#message #onboarding"
"SpaceElevator/Part12","AI Expansion Server","Tutorial: how to build Space Elevator","","Game","#message #onboarding"
"SpaceElevator/Part12/Description","Project Part #12. Ship via the Space Elevator to complete phases of Project Assembly.
Power Usage: 0-2000 MW (1000 MW average).

Growth is the metric by which we measure success.","Tutorial: how to build Space Elevator

Updated - Corrected power requirement numbers.","","Game","#message #onboarding"
