"Key","SourceString","Context","VariableDescription","Type","Tag"
"Vehicles/DockingStation/Info/OutgoingTransferRate/Pattern","<WhiteSmall>Outgoing Transfer Rate:</>
<OrangeSmall>{OutgoingTransferRate} items per minute</>","","{OutgoingTransferRate} = number","UI","#interface
#transportation"
"Vehicles/DockingStation/Info/PowerConsumption","Power Consumption","","","UI","#interface
#transportation"
"Vehicles/DockingStation/Info/PowerConsumption/Description","The amount of power the Truck Station is currently consuming.","","","UI","#interface
#transportation"
"Vehicles/DockingStation/Info/Status/Load","LOAD","Should the docking station load its inventory from the vehicle?","","",""
"Vehicles/DockingStation/Info/Status/Unload","UNLOAD","Should the docking station unload its inventory into the vehicle?","","",""
"Vehicles/DockingStation/Info/TransferRate","Incoming/Outgoing Transfer Rate","","","UI","#interface
#transportation"
"Vehicles/DockingStation/Info/TransferRate/Description","The amount of items transported from and to this Truck Station, based on the most recent Vehicle activity.","","","UI","#interface
#transportation"
"Vehicles/DockingStation/Info/VehicleSettings","VEHICLE SETTINGS:","","","UI","#interface
#transportation"
"Vehicles/DockingStation/RouteStatus/Operational","Routes are operational.","","","UI","#interface
#transportation"
"Vehicles/DockingStation/RouteStatus/Roundtrips","All vehicles can complete their round trips.","","","UI","#interface
#transportation"
"Vehicles/DockingStation/RouteStatus/WrongFuelType","Inadequate Fuel Type","","","UI","#interface
#transportation"
"Vehicles/DockingStation/Storage/Label","STORAGE","","","UI","#interface
#transportation"
"Vehicles/DockingStation/VehicleStatus/WrongFuel/Description","Please use a more efficient type of fuel. One of the vehicles passing through this station can't make a round trip on a full stack of the current fuel used in this station.","","","UI","#interface
#transportation"
"Vehicles/LookAtDescription/Drive/Pattern","Press [{0}] to drive {1}","","{0} = text, key name
{1} = text, vehicle name","UI","#common
#look_at_description"
"Vehicles/LookAtDescription/Enter/Pattern","Press [{0}] to enter {1}","","{0} = text, key name
{1} = text, vehicle name","UI","#common
#look_at_description"
"Vehicles/RecordMenu/AutopilotOff/Button","Disable Autopilot","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/RecordMenu/AutopilotOn/Button","Enable Autopilot","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/RecordMenu/HUD/Autopilot","Autopilot: ","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/HUD/Speed","Speed","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/HUD/Speed/Variable","KM/H","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/HUD/VehiclePath","Vehicle Path","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/HUD/VehiclePath/Autopilot/Disabled","Disabled","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/HUDVehiclePath/Autopilot/Enabled","Enabled","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Keybindings/ChangeCamera","Change Camera","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Keybindings/LoadPath","Load Path","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Keybindings/OpenRecordMenu","Open Record Menu","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Keybindings/PathShowHide","Show/Hide Path","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Keybindings/SavePath","Save Path","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Keybindings/ToggleHeadlights","Toggle Headlights","Record menu that the player see when you enter a vehicle","","UI",""
"Vehicles/RecordMenu/Keybindings/ToggleLockCamera","Toggle Lock Camera","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/DeletePath/Button","Delete Path","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/RecordMenu/Path/DeleteRecorded/Title","Delete Recorded Path","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/Distance","Distance","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/Distance/Pattern","{distance_to_vehicle} m","Record menu that the player see when you enter a vehicle","{distance_to_vehicle} = number, distance","UI","#buildable
#transportation"
"Vehicles/RecordMenu/Path/FuelInfo/None","None","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/FuelInfo/Pattern","{fuel_amount} {fuel_name}","Record menu that the player see when you enter a vehicle","{fuel_amount} = number, fuel volume
{fuel_name} = text, fuel type","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/FuelPerTrip","Fuel per Trip","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/FuelPerTrip/NoFuel","No Fuel","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/LastEditedBy","Last Edited By","Record menu that the player see when you enter a vehicle","","",""
"Vehicles/RecordMenu/Path/Legnth","Path Length","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/Length/Pattern","{path_length} m","Record menu that the player see when you enter a vehicle","{path_length} = number, path length","UI","#buildable
#transportation"
"Vehicles/RecordMenu/Path/Load/Delete/Body","Are you sure you want to delete this vehicle path? You will have to record a new path.","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/Load/NoPaths","<Bold> Path Loading </>
There are no paths to load.","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/Load/Successfull","<Bold>Path loaded!</>","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/Load/TooFar","Too Far Away","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/LoadPath/AllPaths","All Vehicle Paths","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/LoadPath/Button","Load Path","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/LoadVehiclePath/WindowTitle","Load Vehicle Path","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/Name","Path Name","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/Save/Name/TextBoxHint","Enter a name for your path...","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/Save/Name/TooShortOrExists","Invalid Path name. Check if this name already exists or if it is too short.","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/Save/PathSelected/Notification","<Bold>Path saved and selected!</>
Path has now been selected as this vehicle's current path.","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/Save/SavePath/Button","Save","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/Save/WindowTitle","Save Vehicle Path","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/Search/TextBoxHint","Search for a path...","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/VehicleType","Vehicle Type","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/Path/Vehicles","Vehicles","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/PathNodesHide/Button","Hide Path Nodes","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/RecordMenu/PathNodesShow/Button","Show Path Nodes","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/RecordMenu/RecordingStart/Button","Start Recording","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/RecordMenu/RecordingStop/Button","Stop Recording","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/RecordMenu/StartRecording/Completed","<Bold>Path recording completed!</>
You can now save your path and load it into other vehicles.","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/StartRecording/Finish","Close the loop to finish recording...","Record menu that the player see when you enter a vehicle","","UI","Common Vehicles Tooltips"
"Vehicles/RecordMenu/StartRecording/NoFuelWarning","<Bold>No Fuel</>
Please insert fuel before recording a path.","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/RecordMenu/VehicleControls/LogoText","VEHICLE CONTROLS","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/Status","Truck Station Loading Status","","","UI","Common Vehicles Tooltips"
"Vehicles/Status/Loading","Loading...","","","UI","Common Vehicles Tooltips"
"Vehicles/Status/LoadingUnloading","Loading/Unloading...","","","UI","Common Vehicles Tooltips"
"Vehicles/Status/Unloading","Unloading...","","","UI","Common Vehicles Tooltips"
"Vehicles/TargetPoint/DeleteNode/Body","Do you want to delete this node?","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/TargetPoint/DeleteNode/Button","Delete Node","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/TargetPoint/DeleteNode/Note","Delete the node to edit the path of the vehicle.","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/TargetPoint/DeleteNode/Title","Delete node?","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/TargetPoint/LookAtDescription/Edit/Pattern","Press {BUTTON} to edit this node","Look-at description tooltip","{BUTTON} = text, key name","UI","#interface
Common Vehicles Tooltips"
"Vehicles/TargetPoint/Node/VehicleNode","Vehicle Node","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/TargetPoint/Node/VehiclePathNode","Vehicle Path Node","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/TargetPoint/Node/VehicleWaitingNode","Vehicle Waiting Node","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/TargetPoint/Node/WaitingTime","Wait Time","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/TargetPoint/WaitTime/Set/Button","Set Wait Time","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/TargetPoint/WaitTime/TextBoxHint","Enter wait time in seconds.","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/TargetPoint/WaitTime/Time/Pattern","{WaitTime} {WaitTime}|plural(one=second,other=seconds)","Record menu that the player see when you enter a vehicle","{WaitTime} = number","UI","#interface
#transportation"
"Vehicles/TargetPoint/WaitTime/Warnings/CannotBeZero","Wait time must be longer than 0 seconds.","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/TargetPoint/WaitTime/Warnings/ConfirmingUpdatesTime","Confirming will update the wait time for this node.","Record menu that the player see when you enter a vehicle","","UI","#interface
#transportation"
"Vehicles/TruckStation/Settings/Loading","Current Setting:
Loading Cargo","","","UI","#interface
#transportation"
"Vehicles/TruckStation/Settings/Unloading","Current Setting:
Unloading Cargo","","","UI","#interface
#transportation"
"Vehicles/TruckStation/VehicleStatus/Deadlocked","Deadlocked","","","UI","#interface
#transportation"
"Vehicles/TruckStation/VehicleStatus/Driving","Driving","","","UI","#interface
#transportation"
"Vehicles/TruckStation/VehicleStatus/NoFuel","Out of Fuel","","","UI","#interface
#transportation"
"Vehicles/TruckStation/VehicleStatus/NoPower","No Power","","","UI","#interface
#transportation"
"Vehicles/TruckStation/VehicleStatus/Operational","Operational","","","UI","#interface
#transportation"
"Vehicles/TruckStation/VehicleStatus/WrongFuel","Please use a more efficient type of fuel.","","","UI","#interface
#transportation"
"Vehicles/TruckStation/VehicleStatus/WrongFuel/Description","Please use a more efficient type of fuel. One of the vehicles passing through this station can't make a round trip on a full stack of the current fuel used in this station.","","","UI","#interface
#transportation"
"Vehicles/Vehicle/LookAtDescription/LoadCargo/Pattern","Press [{Vehicles_Dock_Key}] to load cargo into {VehicleType}","","{Vehicles_Dock_Key} = text, key name
{VehicleType} = text, localized vehicle type","UI","Common Vehicles Tooltips"
"Vehicles/Vehicle/LookAtDescription/UnloadCargo/Pattern","Press [{Vehicles_Dock_Key}] to unload cargo from {VehicleType}","","{Vehicles_Dock_Key} = text, key name
{VehicleType} = text, localized vehicle type","UI","Common Vehicles Tooltips"
"Vehicles/Warnings/Enter/Full","{0} is already full, can't enter!","","{0} = text, vehicle name","UI",""
"Vehicles/Warnings/Enter/InWater","{0} is submerged in water, can't enter or use!","","{0} = text, buildable","UI",""
