"Key","SourceString","Context","VariableDescription","Type","Tag"
"Inventory/ItemTooltip/Recipes/ProductionRate/PerMin/Pattern","{time} per min","Inventory item screen","{time} = number, number of items produced per minute","UI",""
"Inventory/ItemTooltip/Recipes/ProductionRate/PerMinOverclocked/Pattern","{time} per min (Overclocked)","Inventory item screen","{time} = number, number of items produced per minute","UI",""
"Inventory/ItemTooltip/Recipes/ProductionRate/PerSecOverclocked/Pattern","{time} sec (Overclocked)","Inventory item screen","{time} = number, time it takes to produce","UI",""
"Inventory/ItemTooltip/Recipes/ProductionTimeSec/Pattern","{time} sec","Inventory item screen","{time} = number, time it takes to produce","UI",""
"Inventory/ItemTooltip/Recipes/SaveIngredients","Save the required components for this recipe.","Inventory item screen","","UI",""
"Inventory/ItemTooltip/Recipes/Standard","Standard Recipe:","Inventory item screen","","UI",""
"Inventory/ItemTooltip/Slot","Equipment Slot:","Inventory item screen","","UI",""
"Inventory/ItemTooltip/Slot/Pattern","<White10Bold>Equipment Slot: </><Orange10Reg> {Slot} </>","Inventory item screen","{Slot} = text, type of slot: hands, legs, head, body","UI",""
"Inventory/ItemTooltip/Slots/Body","Body","Inventory item screen","","UI",""
"Inventory/ItemTooltip/Slots/Hand","Hand","Inventory item screen","","UI",""
"Inventory/ItemTooltip/Slots/Head","Head","Inventory item screen","","UI",""
"Inventory/ItemTooltip/Slots/Legs","Legs","Inventory item screen","","UI",""
"Inventory/ItemTooltip/Slots/None","None","Inventory item screen","","UI",""
"Inventory/Keybindings/Equip","Equip","Inventory key binding hint","","UI",""
"Inventory/Keybindings/Equip/Shortcut","Shift + LMB / Double Click on Equipment","Inventory key binding hint","","UI",""
"Inventory/WindowTitle","Inventory","Inventory screen","","UI",""
"InventorySlot/NuclearWasteWarning/Body","Nuclear Waste cannot be destroyed.
FICSIT does not waste.","Inventory screen","","UI",""
"InventorySlot/NuclearWasteWarning/aTitle","Nuclear Waste cannot be destroyed.","Inventory screen","","UI",""
"InventorySlot/Settings/Fuel","Preferred Fuel","Inventory screen","","UI",""
"InventorySlot/Settings/Name","Name","Inventory screen","","UI",""
"PhotoMode/Keybindings/Close/Pattern","{PlayerController_PhotoMode} or ESC","Photo Mode key binding hint","{PlayerController_PhotoMode} = text, key name","UI","#interface"
"PhotoMode/TakePhoto/Button","Take Photo","Photo Mode screen","","UI","#interface"
"PhotoMode/ToggleHiRes/Off","(Off)","Photo Mode screen","","UI","#interface"
"PhotoMode/ToggleHiRes/On","(On)","Photo Mode screen","","UI","#interface"
"Player/LookAtDescription/Revive","Hold [{0}] to Revive","Look-at description tooltip","{0} = text, key name","UI","#common
#look_at_description"
"QuickSearch/LogoText","QUICK SEARCH","Quick search screen","","UI","#interface
#common"
"QuickSearch/TextBoxHint","Search","Quick search screen","","UI","#interface
#common"
"RadialMenu/None/Button","None","Radial menu appears when the Pioneer use Object Scanner. It displays scanning options.","","UI","#buildable
#interface"
"RadialMenus/Empty/EmptyCustomizerSlot","Empty","Shows ""Empty"" string if nothing is placed in the radial slot.","","UI",""
"RadialMenus/Empty/EmptyHotbarSlot","Empty","Shows ""Empty"" string if nothing is placed in the radial slot.","","UI",""
"RadialMenus/Empty/EmptyMenu","Empty","When all the slots in the radial menu are empty, this will be the only button","","UI",""
"RadialMenus/Empty/EmptyShortcutSlot","Empty","Shows ""Empty"" string if nothing is placed in the radial slot.","","UI",""
"RadialMenus/Empty/NoActiveEquipment","Empty","When we can't get active equipment, this is what we return as active equipment","","UI",""
"ResourceScanner/ScanningFor","Scanning for","","","UI","Scanning"
"Respawn/Status/PulseMotivator/LogoText","PULSE MOTIVATOR","FICSIT Pulse Motivator","","UI","interface"
"Scanner/ScannableObject/Scanning/Pattern","Scannable Object: {item name}","","{item name} = text, item name","UI","#interface
#scannables"
"Scanner/ScannableResource/ScannerUpgrade/Pattern","Scanner Upgrade: {Item}","","{Item} = text, resource name","UI","#interface
#scannables"
"Scanner/ScannableResource/ScannerUpgrade/Well/Pattern","Scanner Upgrade: {Item} Well","","{Item} = text, resource name","UI","#interface
#scannables"
"Scanner/ScannableResource/Scanning/Pattern","Scannable Resource: {item}","","{item} = text, resource name","UI","#interface
#scannables"
"Scanner/ScannableResource/Unlock/Description/Pattern","Allows you to scan for {Item} with the Resource Scanner.","","{Item} = text, resource name","UI","#interface
#scannables"
"Scanner/ScannableResource/Unlock/Well/Description/Pattern","Allows you to scan for {Item} Wells with the Resource Scanner.","","{Item} = text, resource name","UI","#interface
#scannables"
"SchematicsUnlockTitle/AlternativeRecipe","Alternative Recipe Unlocked","","","UI",""
"SchematicsUnlockTitle/Cheats","Cheats Unlocked","","","UI",""
"SchematicsUnlockTitle/Milestone","Milestone Unlocked","","","UI",""
"SchematicsUnlockTitle/Research","Research Completed","","","UI",""
"SchematicsUnlockTitle/Schematic","Schematic Purchased","","","UI",""
"SchematicsUnlockTitle/TutorialCompleted","Tutorial Completed","","","UI",""
"SlipStackSlider/SplitStack","SPLIT STACK","","","UI","interface"
"SplitStackSlider/Split","Split","","","UI","interface"
"ToDoList/AddRecipes/TextBoxHint","No recipes added.
You can add recipes by going to the Build Menu or the Codex.","","","UI",""
"ToDoList/Blueprint","Blueprint:","To-Do List tooltip","","UI","interface"
"ToDoList/Clear/Button","Clear List","To-Do List tooltip","","UI","#interface
#tutorial
#game"
"ToDoList/CommandsForNotes","<h>Commands for Notes:</>
<default><b>Your Text</></> = <b>Your Text</>
<default><o>Your Text</></> = <o>Your Text</>
<default><ob>Your Text</></> = <ob>Your Text</>
<default><h>Your Text</></> = <h>Your Text</>
[] = <ob>[  ]</>
[x] = <ob>[</><b>x</><ob>]</>","If unsure, translate only `Commands for Notes:` and `Your Text` :)","","UI",""
"ToDoList/Edit/Button","Edit To-Do List","To-Do List tooltip","","UI","#interface
#tutorial
#game"
"ToDoList/MAMResearch","MAM Research:","To-Do List tooltip","","UI","#interface
#tutorial
#game"
"ToDoList/Name","Name","To-Do List tooltip","","UI","#interface
#tutorial
#game"
"ToDoList/PrivateNotes","Private Notes","To-Do List tooltip","","UI","#interface
#tutorial
#game"
"ToDoList/PrivateNotes/TextBoxHint","Add Private Notes...","To-Do List tooltip","","UI","#interface
#tutorial
#game"
"ToDoList/PublicNotes","Public Notes","To-Do List tooltip","","UI","#interface
#tutorial
#game"
"ToDoList/PublicNotes/TextBoxHint","Add Public Notes...","To-Do List tooltip","","UI","#interface
#tutorial
#game"
"ToDoList/Recipe","Recipe:","To-Do List tooltip","","UI","#interface
#tutorial
#game"
"ToDoList/Recipes","Recipes","To-Do List tooltip","","UI","#interface
#tutorial
#game"
"ToDoList/Recipes/ChosenItem/Pattern","Recipe: {RecipeName}","To-Do List tooltip","{RecipeName} = text","UI","#interface
#tutorial
#game"
"ToDoList/Title","To-Do List","","","",""
"ToDoList/Tutorial/InputNumber","Input a number to set the amount in your To-Do List.","To-Do List tooltip","","UI","#interface
#tutorial
#game"
"ToDoList/Tutorial/InputNumber/TextBoxHint","Amount...","To-Do List tooltip","","UI","#interface
#tutorial
#game"
"ToDoList/Tutorial/SaveIngredients","Save the required components to your To-Do List.","To-Do List tooltip","","UI","#interface
#tutorial
#game"
"Tutorial/Hints","HINTS:","","","UI","interface"
"WelcomeMessage/WelcomeBack","WELCOME BACK, <Orange>PIONEER</>","","","UI","interface"
